probe,gene
3741_at,KCNA5
3742_at,GALNT8
374291_at,NDUFS7
3743_at,KCNA7
374308_at,PTCHD3
374354_at,NHLRC2
374355_at,CCDC172
374378_at,GALNT18
374383_at,NCR3LG1
374393_at,FAM111B
374395_at,TMEM179B
3744_at,KCNA10
374403_at,TBC1D10C
374407_at,DNAJB13
374454_at,KRT77
374462_at,PTPRQ
374470_at,C12orf42
3745_at,KCNB1
374569_at,ASPG
3746_at,KCNC1
374618_at,TEX9
374654_at,KIF7
374655_at,ZNF710
374659_at,HDDC3
3747_at,KCNC2
374739_at,TEPP
374768_at,SPEM1
374786_at,EFCAB5
3748_at,KCNC3
374819_at,LRRC37A3
374860_at,ANKRD30B
374864_at,CCDC178
374868_at,ATP9B
374872_at,PEAK3
374875_at,HSD11B1L
374877_at,TEX45
374879_at,ZNF699
374882_at,TMEM205
374887_at,YJEFN3
374897_at,SBSN
374899_at,ZNF829
3749_at,KCNC4
374900_at,ZNF568
374907_at,B3GNT8
374918_at,IGFL1
374920_at,ZSWIM9
374928_at,ZNF773
374946_at,DRAXIN
374955_at,SPATA21
374969_at,SVBP
374973_at,TEX38
374986_at,MIGA1
375_at,ARF1
3750_at,KCND1
375033_at,PEAR1
375035_at,SFT2D2
375056_at,MIA3
375057_at,STUM
375061_at,FAM89A
3751_at,KCND2
375189_at,PFN4
375190_at,FAM228B
3752_at,KCND3
375287_at,RBM43
375298_at,CERKL
3753_at,KCNE1
375307_at,CATIP
375316_at,RBM44
375318_at,AQP12A
375323_at,LHFPL4
375337_at,TOPAZ1
375341_at,C3orf62
375387_at,NRROS
3754_at,KCNF1
375444_at,C5orf34
375449_at,MAST4
375484_at,SIMC1
3755_at,KCNG1
375519_at,GJB7
375567_at,VWC2
3756_at,KCNH1
375607_at,NAT16
375611_at,SLC26A5
375612_at,LHFPL3
375616_at,KCP
375686_at,SPATC1
3757_at,KCNH2
375704_at,ENHO
375743_at,PTAR1
375748_at,ERCC6L2
375757_at,SWI5
375759_at,C9orf50
375775_at,PNPLA7
375790_at,AGRN
375791_at,CYSRT1
3758_at,KCNJ1
3759_at,KCNJ2
3760_at,KCNJ3
3761_at,KCNJ4
376132_at,LRRC10
3762_at,KCNJ5
376267_at,RAB15
3763_at,KCNJ6
3764_at,KCNJ8
376497_at,SLC27A1
3765_at,KCNJ9
3766_at,KCNJ10
3767_at,KCNJ11
3768_at,KCNJ12
3769_at,KCNJ13
376940_at,ZC3H6
377_at,ARF3
3770_at,KCNJ14
377007_at,KLHL30
377047_at,PRSS45P
3772_at,KCNJ15
3773_at,KCNJ16
3775_at,KCNK1
3776_at,KCNK2
377677_at,CA13
3777_at,KCNK3
3778_at,KCNMA1
377841_at,ENTPD8
3779_at,KCNMB1
378_at,ARF4
3780_at,KCNN1
3781_at,KCNN2
378108_at,TRIM74
378108_at,STAG3L3
3782_at,KCNN3
3783_at,KCNN4
3784_at,KCNQ1
3785_at,KCNQ2
3786_at,KCNQ3
3787_at,KCNS1
3788_at,KCNS2
378807_at,CATSPER4
378884_at,NHLRC1
378925_at,RNF148
379_at,ARL4D
3790_at,KCNS3
3791_at,KDR
3792_at,KEL
3795_at,KHK
3796_at,KIF2A
3797_at,KIF3C
3798_at,KIF5A
3799_at,KIF5B
38_at,ACAT1
3800_at,KIF5C
3801_at,KIFC3
3802_at,KIR2DL1
3802_at,KIR2DS1
3804_at,KIR2DL3
3805_at,KIR2DL4
3809_at,KIR2DS4
381_at,ARF5
3811_at,KIR3DL1
3812_at,KIR3DL2
3814_at,KISS1
3815_at,KIT
3816_at,KLK1
3817_at,KLK2
3818_at,KLKB1
382_at,ARF6
3820_at,KLRB1
3821_at,KLRC1
3822_at,KLRC2
3823_at,KLRC3
3824_at,KLRD1
3827_at,KNG1
383_at,ARG1
3831_at,KLC1
3832_at,KIF11
3833_at,KIFC1
3834_at,KIF25
3835_at,KIF22
3836_at,KPNA1
3837_at,KPNB1
3838_at,KPNA2
3839_at,KPNA3
384_at,ARG2
3840_at,KPNA4
3841_at,KPNA5
3842_at,TNPO1
3843_at,IPO5
3845_at,KRAS
3846_at,KRTAP5-9
3848_at,KRT1
3849_at,KRT2
3850_at,KRT3
3851_at,KRT4
3852_at,KRT5
3853_at,KRT6A
3854_at,KRT6B
3855_at,KRT7
3856_at,KRT8
3857_at,KRT9
3858_at,KRT10
3859_at,KRT12
3860_at,KRT13
3861_at,KRT14
3866_at,KRT15
386617_at,KCTD8
386618_at,KCTD4
386653_at,IL31
386672_at,KRTAP10-4
386674_at,KRTAP10-6
386675_at,KRTAP10-7
386676_at,KRTAP10-9
386677_at,KRTAP10-1
386678_at,KRTAP10-11
386679_at,KRTAP10-2
386680_at,KRTAP10-5
386681_at,KRTAP10-8
386683_at,KRTAP12-3
386684_at,KRTAP12-4
386685_at,KRTAP10-12
386724_at,AMIGO3
386746_at,MRGPRG
3868_at,KRT16
387_at,RHOA
387032_at,ZKSCAN4
387082_at,SUMO4
387103_at,CENPW
387104_at,SOGA3
387119_at,CEP85L
387129_at,NPSR1
3872_at,KRT17
387263_at,C6orf120
387264_at,KRTAP5-1
387266_at,KRTAP5-3
387267_at,KRTAP5-4
387273_at,KRTAP5-10
387332_at,TBPL2
387338_at,NSUN4
387357_at,THEMIS
387496_at,RASL11A
3875_at,KRT18
387509_at,GPR153
387597_at,ILDR2
387601_at,SLC22A25
387638_at,C10orf113
387640_at,SKIDA1
387694_at,SH2D4B
387695_at,C10orf99
387700_at,SLC16A12
387707_at,CC2D2B
387712_at,ENO4
387715_at,ARMS2
387718_at,TEX36
387723_at,C10orf143
387733_at,IFITM5
387748_at,OR56B1
387755_at,INSC
387758_at,FIBIN
387763_at,C11orf96
387775_at,SLC22A10
387778_at,SPDYC
387787_at,LIPT2
387804_at,VSTM5
387836_at,CLEC2A
387837_at,CLEC12B
387849_at,REP15
387856_at,CCDC184
387882_at,C12orf75
387885_at,CFAP73
387890_at,TMEM233
387893_at,KMT5A
387914_at,SHISA2
387921_at,NHLRC3
387923_at,SERP2
387990_at,TOMM20L
388_at,RHOB
3880_at,KRT19
388015_at,RTL1
388021_at,TMEM179
3881_at,KRT31
388115_at,CCDC9B
388121_at,TNFAIP8L3
388125_at,C2CD4B
388135_at,INSYN1
388199_at,PRR25
3882_at,KRT32
388228_at,SBK1
388272_at,C16orf87
388276_at,C16orf97
388284_at,C16orf86
388289_at,ZFHX3
3883_at,KRT33A
388323_at,GLTPD2
388324_at,INCA1
388325_at,SCIMP
388327_at,C17orf100
388333_at,SPDYE4
388335_at,TMEM220
388336_at,SHISA6
388341_at,LRRC75A
388364_at,TMIGD1
388381_at,C17orf98
388389_at,CCDC103
388389_at,FAM187A
388394_at,RPRML
3884_at,KRT33B
388403_at,YPEL2
388407_at,C17orf82
388419_at,BTBD17
388428_at,PVALEF
3885_at,KRT34
388507_at,ZNF788P
388512_at,CLEC17A
388523_at,ZNF728
388531_at,RGS9BP
388533_at,KRTDAP
388536_at,ZNF790
388551_at,CEACAM16
388552_at,BLOC1S3
388553_at,BHMG1
388555_at,IGFL3
388559_at,ZNF888
388564_at,TMEM238
388566_at,ZNF470
388567_at,ZNF749
388569_at,ZNF324B
388581_at,C1QTNF12
388585_at,HES5
388588_at,SMIM1
388591_at,RNF207
388595_at,TMEM82
3886_at,KRT35
388610_at,TRNP1
388611_at,CD164L2
388630_at,TRABD2B
388633_at,LDLRAD1
388646_at,GBP7
388649_at,C1orf146
388650_at,DIPK1A
388662_at,SLC6A17
388677_at,NOTCH2NLA
388695_at,LYSMD1
388697_at,HRNR
388698_at,FLG2
3887_at,KRT81
388701_at,C1orf189
388722_at,C1orf53
388730_at,TMEM81
388743_at,CAPN8
388753_at,COA6
388759_at,C1orf229
388789_at,SMIM26
388795_at,EFCAB8
388799_at,FAM209B
3888_at,KRT82
388813_at,SAMSN1
388818_at,KRTAP26-1
388820_at,SMIM34B
388820_at,SMIM34A
388849_at,CCDC188
388886_at,LRRC75B
3889_at,KRT83
388931_at,MFSD2B
388939_at,PCARE
388946_at,TMEM247
388951_at,TSPYL6
388960_at,C2orf78
388962_at,BOLA3
388963_at,C2orf81
388969_at,C2orf68
389_at,RHOC
3890_at,KRT84
389015_at,SLC9A4
389058_at,SP5
389072_at,PLEKHM3
389073_at,C2orf80
389075_at,RESP18
389084_at,SNORC
389090_at,OR6B2
3891_at,KRT85
389114_at,ZNF662
389118_at,CDHR4
389119_at,INKA1
389123_at,IQCF2
389124_at,IQCF5
389125_at,MUSTN1
389136_at,VGLL3
389151_at,PRR23B
389152_at,PRR23C
389158_at,PLSCR5
389161_at,ANKUB1
389170_at,LEKR1
389177_at,TMEM212
389197_at,C4orf50
3892_at,KRT86
389203_at,SMIM20
389206_at,BEND4
389207_at,GRXCR1
389208_at,TMPRSS11F
389257_at,LRRC14B
389289_at,ANXA2R
389320_at,TEX43
389332_at,SMIM32
389333_at,PROB1
389336_at,C5orf46
389337_at,ARHGEF37
389362_at,PSMG4
389376_at,SFTA2
389383_at,CLPSL2
389384_at,BNIP5
389396_at,GLYATL3
389400_at,GFRAL
389421_at,LIN28B
389432_at,SAMD5
389434_at,IYD
389493_at,NUPR2
3895_at,KTN1
389541_at,LAMTOR4
389549_at,FEZF1
389558_at,FAM180A
389610_at,XKR5
389643_at,NUGGC
389649_at,C8orf86
389658_at,ALKAL1
389668_at,XKR9
389676_at,C8orf87
389677_at,RBM12B
389690_at,MROH5
389692_at,MAFA
3897_at,L1CAM
389730_at,SPATA31A6
389761_at,SPATA31D4
389762_at,SPATA31D3
389763_at,SPATA31D1
389766_at,C9orf153
389792_at,IER5L
389799_at,CFAP77
3898_at,LAD1
389812_at,LCN15
389813_at,AJM1
389816_at,LRRC26
389827_at,MYMK
389840_at,MAP3K15
389852_at,SPACA5
389856_at,USP27X
389860_at,PAGE2B
389860_at,PAGE2
389874_at,ZCCHC13
389898_at,UBE2NL
3899_at,AFF3
389941_at,C1QL3
39_at,ACAT2
390_at,RND3
390010_at,NKX1-2
390036_at,OR52K1
390037_at,OR52I1
390038_at,OR51D1
390054_at,OR52A5
390058_at,OR51B6
390059_at,OR51M1
390061_at,OR51Q1
390063_at,OR51I1
390064_at,OR51I2
390066_at,OR52D1
390067_at,OR52H1
390072_at,OR52N4
390075_at,OR52N5
390077_at,OR52N2
390078_at,OR52E6
390079_at,OR52E8
390081_at,OR52E4
390083_at,OR56A3
390084_at,OR56A5
390093_at,OR10A6
390110_at,ACCSL
390113_at,OR4X1
390142_at,OR5D13
390144_at,OR5D16
390148_at,OR5W2
390151_at,OR8H2
390152_at,OR8H3
390154_at,OR5T3
390155_at,OR5T1
390157_at,OR8K1
390162_at,OR5M9
390167_at,OR5M10
390168_at,OR5M1
390174_at,OR9G1
390181_at,OR5AK2
390190_at,OR5B2
390191_at,OR5B12
390195_at,OR5AN1
390197_at,OR4D10
390199_at,OR4D9
3902_at,LAG3
390201_at,OR10V1
390205_at,LRRC10B
390212_at,GPR152
390231_at,TRIM77
390243_at,IZUMO1R
390245_at,KDM4E
390259_at,BSX
390260_at,OR6X1
390261_at,OR6M1
390264_at,OR10G4
390265_at,OR10G7
390271_at,OR8B3
390275_at,OR8A1
3903_at,LAIR1
390321_at,OR6C1
390323_at,OR6C75
390326_at,OR6C76
390327_at,OR6C70
3904_at,LAIR2
390429_at,OR4N2
390431_at,OR4K2
390433_at,OR4K13
390436_at,OR4K17
390437_at,OR4N5
390439_at,OR11G2
390442_at,OR11H4
390443_at,RNASE9
390445_at,OR5AU1
390594_at,KBTBD13
390595_at,UBAP1L
390598_at,SKOR1
3906_at,LALBA
390616_at,ANKRD34C
390637_at,GDPGP1
390648_at,OR4F6
390649_at,OR4F15
390664_at,C1QTNF8
390667_at,PTX4
390748_at,PABPN1L
390790_at,ARL5C
390792_at,KRT39
3908_at,LAMA2
390874_at,ONECUT3
390882_at,OR7G2
390883_at,OR7G3
390892_at,OR7A10
3909_at,LAMA3
390916_at,NUDT19
390927_at,ZNF793
390928_at,ACP7
390940_at,PINLYP
390980_at,ZNF805
390992_at,HES3
390999_at,PRAMEF12
391_at,RHOG
3910_at,LAMA4
391013_at,PLA2G2C
391059_at,FRRS1
3911_at,LAMA5
391104_at,VHLL
391107_at,OR10K2
391109_at,OR10K1
391112_at,OR6Y1
391114_at,OR6K3
391123_at,VSIG8
391189_at,OR11L1
391190_at,OR2L8
391191_at,OR2AK2
391192_at,OR2L3
391194_at,OR2M2
391196_at,OR2M7
3912_at,LAMB1
391211_at,OR2G6
391253_at,SPINT4
3913_at,LAMB2
391356_at,PTRHD1
391365_at,SULT6B1
3914_at,LAMB3
391475_at,DYTN
3915_at,LAMC1
3916_at,LAMP1
391712_at,TRIM61
391723_at,HELT
3918_at,LAMC2
392_at,ARHGAP1
3920_at,LAMP2
392255_at,GDF6
392275_at,SMPD5
392307_at,FAM221B
392309_at,OR13J1
392390_at,OR1L6
392391_at,OR5C1
392392_at,OR1K1
392399_at,LCN9
392465_at,GLOD5
392490_at,NHSL2
3925_at,STMN1
392509_at,ARL13A
392617_at,ELFN1
392636_at,AGMO
3927_at,LASP1
392862_at,GRID2IP
3929_at,LBP
393_at,ARHGAP4
3930_at,LBR
393046_at,OR2A5
3931_at,LCAT
3932_at,LCK
3933_at,LCN1
3934_at,LCN2
3936_at,LCP1
3937_at,LCP2
3938_at,LCT
3939_at,LDHA
394_at,ARHGAP5
394263_at,MUC21
3945_at,LDHB
3948_at,LDHC
3949_at,LDLR
395_at,ARHGAP6
3950_at,LECT2
3952_at,LEP
3953_at,LEPR
3954_at,LETM1
3955_at,LFNG
3956_at,LGALS1
3957_at,LGALS2
3958_at,LGALS3
3959_at,LGALS3BP
396_at,ARHGDIA
3960_at,LGALS4
3963_at,LGALS7
3963_at,LGALS7B
3964_at,LGALS8
397_at,ARHGDIB
3973_at,LHCGR
3975_at,LHX1
3976_at,LIF
3977_at,LIFR
3978_at,LIG1
398_at,ARHGDIG
3980_at,LIG3
3981_at,LIG4
3982_at,LIM2
3983_at,ABLIM1
3984_at,LIMK1
3985_at,LIMK2
3987_at,LIMS1
3988_at,LIPA
399_at,RHOH
3990_at,LIPC
3991_at,LIPE
3992_at,FADS1
3993_at,LLGL2
399473_at,SPRED3
399474_at,TMEM200B
3995_at,FADS3
399512_at,SLC25A35
3996_at,LLGL1
399664_at,MEX3D
399665_at,FAM102A
399668_at,SMIM10L2A
399671_at,HEATR4
399687_at,MYO18A
399694_at,SHC4
399697_at,CTXN2
399726_at,MIR1915HG
3998_at,LMAN1
399814_at,C10orf120
399818_at,EEF1AKMT2
399823_at,FOXI2
399888_at,FAM180B
399909_at,PCNX3
399947_at,C11orf87
399948_at,COLCA1
399949_at,C11orf88
399967_at,PATE2
399968_at,PATE4
399979_at,SNX19
40_at,ASIC2
400_at,ARL1
4000_at,LMNA
400073_at,C12orf76
4001_at,LMNB1
400120_at,SERTM1
400165_at,ATP11AUN
400224_at,PLEKHD1
400258_at,C14orf180
400359_at,LINC02694
4004_at,LMO1
400410_at,ST20
400451_at,FAM174B
4005_at,LMO2
400506_at,KNOP1
400566_at,C17orf97
400569_at,MED11
400591_at,C17orf102
400629_at,TEX19
400658_at,C18orf65
400668_at,PRSS57
400673_at,VMAC
4007_at,PRICKLE3
400713_at,ZNF880
400720_at,ZNF772
400735_at,PRAMEF4
400736_at,PRAMEF13
400745_at,SH2D5
400746_at,NCMAP
400757_at,C1orf141
400793_at,C1orf226
400797_at,CLEC20A
4008_at,LMO7
400823_at,FAM177B
400830_at,DEFB132
400831_at,C20orf202
400891_at,LRRC74B
4009_at,LMX1A
400916_at,CHCHD10
400935_at,IL17REL
400950_at,C2orf91
400954_at,EML6
400961_at,PAIP2B
401_at,PHOX2A
4010_at,LMX1B
401024_at,FSIP2
401027_at,C2orf66
401036_at,ASB18
401067_at,IQCF3
401081_at,C3orf85
401089_at,FOXL2NB
401097_at,C3orf80
401115_at,C4orf48
401124_at,DTHD1
401137_at,PRR27
401138_at,AMTN
401145_at,CCSER1
401152_at,C4orf3
401190_at,RGS7BP
4012_at,LNPEP
401207_at,C5orf63
401236_at,STMND1
401250_at,MCCD1
401258_at,RAB44
401262_at,CRIP3
401265_at,KLHL31
4013_at,VWA5A
401335_at,C7orf65
401387_at,LRRD1
401397_at,SMIM30
401399_at,PRRT4
4014_at,LOR
401409_at,RAB19
401466_at,RBIS
401474_at,SAMD12
401494_at,HACD4
401498_at,TMEM215
4015_at,LOX
401505_at,TOMM5
401535_at,C9orf170
401541_at,CENPP
401546_at,C9orf152
401548_at,SNX30
401551_at,WDR38
401562_at,LCNL1
401563_at,C9orf139
401565_at,FAM166A
4016_at,LOXL1
401612_at,SLC25A53
401613_at,SERTM2
401647_at,GOLGA7B
401665_at,OR51T1
401666_at,OR51A4
401667_at,OR51A2
4017_at,LOXL2
401720_at,FIGNL2
4018_at,LPA
401934_at,RNF223
401944_at,LDLRAD2
401993_at,OR2T5
401994_at,OR14I1
402_at,ARL2
402055_at,SRRD
402117_at,VWC2L
402135_at,OR5K2
402160_at,CFAP99
4023_at,LPL
402317_at,OR2A42
402381_at,SOHLH1
402415_at,XKRX
4025_at,LPO
402569_at,KPNA7
402573_at,C7orf61
4026_at,LPP
402665_at,IGLON5
402682_at,UFSP1
402778_at,IFITM10
403_at,ARL3
403239_at,OR2T27
403244_at,OR2T35
403253_at,OR4A47
403273_at,OR5H14
403274_at,OR5H15
403277_at,OR5K3
403278_at,OR5K4
403282_at,OR6C65
403284_at,OR6C68
4033_at,LRMP
403313_at,PLPP6
403314_at,APOBEC4
403339_at,DEFB133
403341_at,ZBTB34
4034_at,LRCH4
4035_at,LRP1
4036_at,LRP2
4037_at,LRP3
4038_at,LRP4
4040_at,LRP6
404037_at,HAPLN4
404093_at,CUEDC1
4041_at,LRP5
404203_at,SPINK6
404217_at,CTXN1
404220_at,C6orf201
404281_at,YY2
4043_at,LRPAP1
4045_at,LSAMP
404550_at,C16orf74
404552_at,SCGB1D4
4046_at,LSP1
404672_at,GTF2H5
4047_at,LSS
4048_at,LTA4H
4049_at,LTA
405_at,ARNT
4050_at,LTB
4051_at,CYP4F3
4052_at,LTBP1
4053_at,LTBP2
4054_at,LTBP3
4055_at,LTBR
4056_at,LTC4S
4057_at,LTF
405753_at,DUOXA2
405754_at,ERVFRD-1
4058_at,LTK
4059_at,BCAM
406_at,ARNTL
4060_at,LUM
4061_at,LY6E
4062_at,LY6H
4063_at,LY9
4064_at,CD180
4066_at,LYL1
4067_at,LYN
4068_at,SH2D1A
4069_at,LYZ
407_at,ARR3
4070_at,TACSTD2
4071_at,TM4SF1
4072_at,EPCAM
4074_at,M6PR
4076_at,CAPRIN1
4077_at,NBR1
407738_at,TAFA1
408_at,ARRB1
4081_at,MAB21L1
408187_at,SPINK14
4082_at,MARCKS
408263_at,FNDC9
4084_at,MXD1
4085_at,MAD2L1
4086_at,SMAD1
4087_at,SMAD2
4088_at,SMAD3
4089_at,SMAD4
409_at,ARRB2
4090_at,SMAD5
4091_at,SMAD6
4092_at,SMAD7
4093_at,SMAD9
4094_at,MAF
4097_at,MAFG
4099_at,MAG
41_at,ASIC1
410_at,ARSA
4100_at,MAGEA1
4103_at,MAGEA4
4105_at,MAGEA6
4107_at,MAGEA8
4109_at,MAGEA10
411_at,ARSB
4110_at,MAGEA11
4111_at,MAGEA12
4112_at,MAGEB1
4113_at,MAGEB2
4114_at,MAGEB3
4115_at,MAGEB4
4116_at,MAGOH
4117_at,MAK
4118_at,MAL
412_at,STS
4121_at,MAN1A1
4122_at,MAN2A2
4123_at,MAN2C1
4124_at,MAN2A1
4125_at,MAN2B1
4126_at,MANBA
4128_at,MAOA
4129_at,MAOB
4130_at,MAP1A
4131_at,MAP1B
4133_at,MAP2
4134_at,MAP4
4135_at,MAP6
4137_at,MAPT
4139_at,MARK1
414_at,ARSD
4140_at,MARK3
414061_at,DNAJB3
4141_at,MARS
414149_at,ACBD7
414152_at,C10orf105
414157_at,C10orf62
414189_at,AGAP6
4142_at,MAS1
414235_at,PRR26
414236_at,C10orf55
4143_at,MAT1A
414301_at,DDI1
414328_at,IDNK
414332_at,LCN10
4144_at,MAT2A
4145_at,MATK
4146_at,MATN1
4147_at,MATN2
4148_at,MATN3
414899_at,BLID
4149_at,MAX
414918_at,DENND6B
414919_at,C8orf82
415_at,ARSE
4150_at,MAZ
4151_at,MB
415116_at,PIM3
415117_at,STX19
4152_at,MBD1
4153_at,MBL2
4154_at,MBNL1
4155_at,MBP
4157_at,MC1R
4158_at,MC2R
4159_at,MC3R
416_at,ARSF
4160_at,MC4R
4161_at,MC5R
4162_at,MCAM
4163_at,MCC
4166_at,CHST6
4168_at,MCF2
417_at,ART1
4170_at,MCL1
4171_at,MCM2
4172_at,MCM3
4173_at,MCM4
4174_at,MCM5
4175_at,MCM6
4176_at,MCM7
4179_at,CD46
4184_at,SMCP
4185_at,ADAM11
4188_at,MDFI
4189_at,DNAJB9
419_at,ART3
4190_at,MDH1
4191_at,MDH2
4192_at,MDK
4193_at,MDM2
4194_at,MDM4
4199_at,ME1
420_at,ART4
4200_at,ME2
4201_at,MEA1
4204_at,MECP2
4205_at,MEF2A
4208_at,MEF2C
4209_at,MEF2D
421_at,ARVCF
4210_at,MEFV
4211_at,MEIS1
4212_at,MEIS2
4214_at,MAP3K1
4215_at,MAP3K3
4216_at,MAP3K4
4217_at,MAP3K5
4218_at,RAB8A
4221_at,MEN1
4222_at,MEOX1
4223_at,MEOX2
4224_at,MEP1A
4225_at,MEP1B
4232_at,MEST
4233_at,MET
4234_at,METTL1
4236_at,MFAP1
4237_at,MFAP2
4238_at,MFAP3
4239_at,MFAP4
4240_at,MFGE8
4241_at,MELTF
4242_at,MFNG
4245_at,MGAT1
4246_at,SCGB2A1
4247_at,MGAT2
4248_at,MGAT3
4249_at,MGAT5
4250_at,SCGB2A2
425054_at,VCX3B
4253_at,MIA2
4254_at,KITLG
4255_at,MGMT
4256_at,MGP
4257_at,MGST1
4258_at,MGST2
4259_at,MGST3
4261_at,CIITA
4267_at,CD99
427_at,ASAH1
4277_at,MICB
4281_at,MID1
4282_at,MIF
4283_at,CXCL9
4284_at,MIP
4285_at,MIPEP
4286_at,MITF
4287_at,ATXN3
4288_at,MKI67
4289_at,MKLN1
429_at,ASCL1
4291_at,MLF1
4292_at,MLH1
4293_at,MAP3K9
4294_at,MAP3K10
4295_at,MLN
4296_at,MAP3K11
4297_at,KMT2A
4298_at,MLLT1
4299_at,AFF1
43_at,ACHE
430_at,ASCL2
4300_at,MLLT3
4301_at,AFDN
4302_at,MLLT6
4303_at,FOXO4
4306_at,NR3C2
4308_at,TRPM1
4311_at,MME
4312_at,MMP1
4313_at,MMP2
4314_at,MMP3
4316_at,MMP7
4317_at,MMP8
431704_at,RGS21
431705_at,ASTL
431707_at,LHX8
4318_at,MMP9
4319_at,MMP10
432_at,ASGR1
4320_at,MMP11
4321_at,MMP12
4322_at,MMP13
4323_at,MMP14
4324_at,MMP15
4325_at,MMP16
4326_at,MMP17
4327_at,MMP19
4329_at,ALDH6A1
433_at,ASGR2
4330_at,MN1
4331_at,MNAT1
4332_at,MNDA
4335_at,MNT
4336_at,MOBP
4337_at,MOCS1
4338_at,MOCS2
434_at,ASIP
4340_at,MOG
4342_at,MOS
4343_at,MOV10
4345_at,CD200
435_at,ASL
4350_at,MPG
4351_at,MPI
4352_at,MPL
4353_at,MPO
4354_at,MPP1
4355_at,MPP2
4356_at,MPP3
4357_at,MPST
4358_at,MPV17
4359_at,MPZ
4361_at,MRE11
4363_at,ABCC1
438_at,ASMT
43847_at,KLK14
43849_at,KLK12
439_at,GET3
439915_at,KRTAP5-5
439921_at,MXRA7
439996_at,IFIT1B
440_at,ASNS
440021_at,KRTAP5-2
440023_at,KRTAP5-6
440026_at,TMEM41B
440050_at,KRTAP5-7
440068_at,CARD17
440073_at,IQSEC3
440077_at,ZNF705A
440087_at,SMCO3
440093_at,H3F3C
440097_at,DBX2
440107_at,PLEKHG7
440138_at,ALG11
440145_at,MZT1
440153_at,OR11H12
440163_at,RNASE13
440184_at,CCDC196
440193_at,CCDC88C
440270_at,GOLGA8B
440275_at,EIF2AK4
440279_at,UNC13C
440335_at,SMIM22
440348_at,NPIPB15
440387_at,CTRB2
440435_at,GPR179
440498_at,HSBP1L1
440503_at,PLIN5
440515_at,ZNF506
440560_at,PRAMEF11
440563_at,HNRNPCL2
440567_at,UQCRHL
440574_at,MICOS10
440585_at,FAM183A
440590_at,ZYG11A
440603_at,BCL2L15
440672_at,NUDT4B
440672_at,NUDT4
440689_at,HIST2H2BF
440695_at,ETV3L
440699_at,LRRC52
440712_at,RHEX
440730_at,TRIM67
440738_at,MAP1LC3C
440822_at,PIWIL3
440829_at,SHISA8
440836_at,ODF3B
440854_at,CAPN14
440955_at,TMEM89
440956_at,IQCF6
440957_at,SMIM4
441024_at,MTHFD2L
441027_at,TMEM150C
441054_at,C4orf47
441061_at,MARCH11
441150_at,C6orf226
441151_at,TMEM151B
441161_at,OOEP
441168_at,CALHM6
441234_at,ZNF716
441250_at,TYW1B
441272_at,SPDYE3
441282_at,AKR1B15
441376_at,AARD
441381_at,LRRC24
441452_at,SPATA31C1
441457_at,NUTM2G
441476_at,STPG3
441478_at,NRARP
441509_at,GLRA4
441518_at,RTL8B
441521_at,CT45A5
441525_at,SPANXN4
441531_at,PGAM4
441549_at,CDNF
441608_at,OR5B3
441631_at,TSPAN11
441639_at,OR9K2
441669_at,OR4Q3
441864_at,TARM1
441869_at,ANKRD65
441871_at,PRAMEF7
441873_at,PRAMEF25
441911_at,OR10J3
441932_at,OR2W5
441933_at,OR13G1
442038_at,SULT1C3
442117_at,GALNTL6
442184_at,OR2B3
442186_at,OR2J3
442191_at,OR14J1
442194_at,OR10C1
442213_at,PTCHD4
442247_at,RFPL4B
442319_at,ZNF727
442361_at,OR2A2
442425_at,FOXB2
442444_at,FAM47C
442590_at,SPDYE5
442721_at,LMOD2
443_at,ASPA
4430_at,MYO1B
4435_at,CITED1
4436_at,MSH2
4437_at,MSH3
4438_at,MSH4
4439_at,MSH5
444_at,ASPH
4440_at,MSI1
444882_at,IGFL4
445_at,ASS1
445577_at,C9orf129
4477_at,MSMB
4478_at,MSN
4481_at,MSR1
4482_at,MSRA
4486_at,MST1R
4487_at,MSX1
4488_at,MSX2
448834_at,KPRP
448835_at,LCE6A
4489_at,MT1A
4490_at,MT1B
4493_at,MT1E
4494_at,MT1F
4495_at,MT1G
4496_at,MT1H
4498_at,MT1JP
4499_at,MT1M
4500_at,MT1L
4501_at,MT1X
4502_at,MT2A
4504_at,MT3
4507_at,MTAP
4515_at,MTCP1
4520_at,MTF1
4521_at,NUDT1
4522_at,MTHFD1
4524_at,MTHFR
4528_at,MTIF2
4534_at,MTM1
4542_at,MYO1F
4543_at,MTNR1A
4544_at,MTNR1B
4547_at,MTTP
4548_at,MTR
4552_at,MTRR
4580_at,MTX1
4582_at,MUC1
4583_at,MUC2
4584_at,MUC3A
4585_at,MUC4
4586_at,MUC5AC
4588_at,MUC6
4589_at,MUC7
4591_at,TRIM37
4593_at,MUSK
4594_at,MMUT
4595_at,MUTYH
4597_at,MVD
4598_at,MVK
4599_at,MX1
460_at,ASTN1
4600_at,MX2
4601_at,MXI1
4602_at,MYB
4603_at,MYBL1
4604_at,MYBPC1
4605_at,MYBL2
4606_at,MYBPC2
4607_at,MYBPC3
4608_at,MYBPH
4609_at,MYC
4610_at,MYCL
4613_at,MYCN
4615_at,MYD88
4616_at,GADD45B
4617_at,MYF5
4618_at,MYF6
4619_at,MYH1
462_at,SERPINC1
4620_at,MYH2
4621_at,MYH3
4622_at,MYH4
4624_at,MYH6
4625_at,MYH7
4626_at,MYH8
4627_at,MYH9
4628_at,MYH10
